...1,contain,name_g,score_g,num_g,score_i,num_i,score_t,num_t,address,區,路,段,cate_早餐,cate_中式,cate_日式,cate_韓式,cate_港式,cate_東南亞,cate_美式,cate_中東,cate_歐式,cate_非洲,cate_甜點.咖啡廳,cate_飲料,cate_酒吧,ave_price,image_file,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,image_source,link_i,link_t,name_i,name_t,max_price,min_price,score_w
1670,two,珍香鍋貼水餃專賣店/松山店,4.3,483,4.3,6,,,臺北市信義區松山路541巷29號,信義區,松山路,,0,1,0,0,0,0,0,0,0,0,0,0,0,80,xinyi_257.png,09:30-20:30,09:30-20:30,09:30-20:30,09:30-20:30,09:30-20:30,09:30-20:30,休息,https://lh3.googleusercontent.com/EjWSNd4UU7zjM4uHZr1mRxBvTN9zMM4ZB5myQ8Kx0SLdEHCcwjJDbJdgpYPa39sn37rWKKgovwoWPZrs5V5mtoV-6mx2U0k=s600,https://ifoodie.tw/restaurant/5991e8be2756dd0a4df54021-%E7%8F%8D%E9%A6%99%E9%8D%8B%E8%B2%BC%E5%B0%88%E8%B3%A3%E5%BA%97,,珍香鍋貼專賣店,,NA,NA,
1671,two,Shuffle Lounge Bar,5,342,5,3,,,臺北市信義區忠孝東路四段553巷46弄4號,信義區,忠孝東路,四段,0,0,0,0,0,0,1,0,0,0,0,0,1,800,xinyi_258.png,00:00-01:00,17:00-00:00,"00:00-01:00, 17:00-00:00","00:00-01:00, 17:00-00:00","00:00-01:00, 17:00-00:00","00:00-01:00, 17:00-00:00","17:00-00:00, 00:00-01:00",https://lh3.googleusercontent.com/mZUEcltdxxYj9DmULYdKWv3bVQMrpSveIuOPLeEu9v10AuVJRfRD-JALpbjjQdqb0LQRxB6oVYxKi3TDJkvTga5NApMOCTshmH5RqzK77NeN=s600,https://ifoodie.tw/restaurant/63732498a3662f7ce66d670b-Shuffle-Lounge-Bar,,Shuffle Lounge Bar,,NA,NA,
1672,two,純發魯肉飯,4.6,329,4.5,5,,,臺北市信義區松山路497號,信義區,松山路,,0,1,0,0,0,0,0,0,0,0,0,0,0,170,xinyi_259.png,休息,16:00-23:30,16:00-23:30,16:00-23:30,16:00-23:30,16:00-23:30,16:00-23:30,https://lh3.googleusercontent.com/BsoxX4KWmiHnyTlmpxK0CCBkB2z-9eAYNFk-Aurz0e4ReSPByUtz0B_LNKEw9isc7KEwgGtdyWWVvh0Lhm6A2LUMFqJ9apZ4uuoXgF8uyNMJ=s600,https://ifoodie.tw/restaurant/62b47d298282870373a6b43d-%E7%B4%94%E7%99%BC%E9%AD%AF%E8%82%89%E9%A3%AF,,純發魯肉飯,,NA,NA,
1673,two,無敵水餃 & 無敵搶鍋麵,4.2,2831,4.4,21,,,臺北市信義區虎林街164巷3號,信義區,虎林街,,0,1,0,0,0,0,0,0,0,0,0,0,0,130,xinyi_260.png,"11:30-14:00, 17:30-21:00","11:30-14:00, 17:30-21:00","11:30-14:00, 17:30-21:00","11:30-14:00, 17:30-21:00","11:30-14:00, 17:30-21:00","11:30-14:00, 17:30-21:00",休息,https://lh3.googleusercontent.com/IBYG0WrAmod056fodm5PuoBwJ1uv6bxMcPHPVdrh4NPc6H_aSDZQFqouJhhYjFZBEpGHT5_uYnVLJthz68unGm2YrzryLQ=s600,https://ifoodie.tw/restaurant/57ec083a2756dd4e15f86535-%E7%84%A1%E6%95%B5%E6%B0%B4%E9%A4%83,,無敵水餃,,NA,NA,
1674,two,French Windows British Teahouse 琺蘭綺瑥朵英式茶餐館,4.8,4560,4.5,31,,,臺北市忠孝東路四段553巷22弄51-1號,信義區,忠孝東路,四段,0,0,0,0,0,0,0,0,1,0,0,0,0,600,xinyi_261.png,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,https://lh3.googleusercontent.com/NNzotZq3dHvg-LjHwKoodJN058Hc0NoU8mhJc9OhwtZX3p0FVVrn9wSSxNgDaeCZEULIeY3Txs7c6P0OTuF0KSgTnA33NaU=s600,https://ifoodie.tw/restaurant/559d3eeac03a103ee86c56aa-French-Windows-%E7%90%BA%E8%98%AD%E7%B6%BA%E7%91%A5%E6%9C%B5,,French Windows 琺蘭綺瑥朵茶餐館,,NA,NA,
1675,two,鳳姐快餐便當,4.3,360,4.3,1,,,臺北市信義區忠孝東路四段559巷22號,信義區,忠孝東路,四段,0,1,0,0,0,0,0,0,0,0,0,0,0,110,xinyi_262.png,"10:30-14:00, 16:30-20:00","10:30-14:00, 16:30-20:00","10:30-14:00, 16:30-20:00","10:30-14:00, 16:30-20:00","10:30-14:00, 16:30-20:00","10:30-14:00, 16:30-20:00",10:30-14:00,https://lh3.googleusercontent.com/zYMcYB7QTPsmxDCAsY18YrY8oLYzXiT9aMy4NjMsapiGWR4Y9t3Bkh-bydu2AqLSGVe4KnWkxF4Z8tE-G2Bq7CURD2Z5CtbODpwFpVaRln7N=s600,https://ifoodie.tw/restaurant/6382e6d1b4478b3bafb152d7-%E9%B3%B3%E5%A7%90%E5%BF%AB%E9%A4%90%E4%BE%BF%E7%95%B6,,鳳姐快餐便當,,NA,NA,
1676,two,THE·春 信義店,4.4,319,4.5,6,,,臺北市信義區和平東路三段171號,信義區,和平東路,三段,0,0,1,0,0,0,0,0,0,0,0,0,0,400,xinyi_263.png,"11:30-14:00, 17:30-20:30","11:30-14:00, 17:30-20:30","11:30-14:00, 17:30-20:30","11:30-14:00, 17:30-20:30","11:30-14:00, 17:30-20:30","11:30-14:00, 17:30-20:30","11:30-14:00, 17:30-20:30",https://lh3.googleusercontent.com/YcrI-hlefUFHQCX9GPJxpIbLjAHMKhvFxRQI9jOcpBvTsRqJBg_6EBKCjxTkalWaOtXk-blcvLLAkT2g2afhzH_3ghHcw7HHYcECAQeh76m1uw=s600,https://ifoodie.tw/restaurant/61b71390a6272844fe1d1c3e-THE-%E6%98%A5%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86-%E4%BF%A1%E7%BE%A9%E5%BA%97,,THE·春日式料理 信義店,,NA,NA,
1677,two,鳥作洋食,4.5,174,4.6,5,,,臺北市信義區忠孝東路四段553巷16弄2號1樓,信義區,忠孝東路,四段,0,0,1,0,0,0,0,0,1,0,0,0,0,500,xinyi_264.png,休息,"11:00-14:30, 17:00-20:00","11:00-14:30, 17:00-20:00","11:00-14:30, 17:00-20:00","11:00-14:30, 17:00-20:30","11:00-14:30, 17:00-20:30","11:00-14:30, 17:00-20:30",https://lh3.googleusercontent.com/yYWl3_PNv1vvDT5aU7Meml5R8b_sSs7fw1kOm25feas4OSaoMaT_AhhzxWgA9nsnYvyV4bdZCVUNG1Kmu1Z3qRsjlRT0zLGsLhWsM4jg1lnc=s600,https://ifoodie.tw/restaurant/62fd2f7082828730474dd4fc-%E9%B3%A5%E4%BD%9C%E6%B4%8B%E9%A3%9F,,鳥作洋食,,NA,NA,
1678,two,品湯白色麻辣鍋專賣-信義市府店-信義特色鍋物|熱門鍋物|必吃麻辣鍋|必吃平價鍋物|人氣麻辣鍋|推薦必吃鍋物,4.2,193,4.3,9,,,臺北市信義區基隆路一段147巷25號1樓,信義區,基隆路,一段,0,1,0,0,0,0,0,0,0,0,0,0,0,500,xinyi_265.png,11:30-22:30,休息,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,https://lh3.googleusercontent.com/SOI3Ug0vpNwsu8S1-P-4Ef9MT2Q4j-rmx5DAy-nQKfgB9HWuScMDAo10OcsYOfcl0U2cIVrFfTduu3qwyRd2sAjlarxPCvZwyw2PhaG3yXkP=s600,https://ifoodie.tw/restaurant/6188d5ebbaf6d30a66a9f40a-%E5%93%81%E6%B9%AF%E7%99%BD%E8%89%B2%E9%BA%BB%E8%BE%A3%E9%8D%8B%E5%B0%88%E8%B3%A3-%E4%BF%A1%E7%BE%A9%E5%B8%82%E5%BA%9C%E5%BA%97,,品湯白色麻辣鍋專賣 信義市府店,,NA,NA,
1679,two,釜飯定食 かまどか(釜土火) 統一時代店,3.8,154,3.8,2,,,臺北市信義區忠孝東路五段8號B2樓,信義區,忠孝東路,五段,0,0,1,0,0,0,0,0,0,0,0,0,0,150,xinyi_266.png,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-22:00,11:00-22:00,11:00-21:30,https://lh3.googleusercontent.com/RBgWPGpsOTNtEMbs7qow57Feuqcl6bJzOUUkZ-vXDm-FxNnEsN0FoXsxLcLw5tmjWQMgpHy_2HkwZ_5lcbj27ygnaLMxBlh_MfaNhm40dtV_=s600,https://ifoodie.tw/restaurant/62b3d357baf6d30489a24ec5-%E9%87%9C%E9%A3%AF%E5%AE%9A%E9%A3%9F-%E9%87%9C%E5%9C%9F%E7%81%AB-%E7%B5%B1%E4%B8%80%E6%99%82%E4%BB%A3%E5%BA%97,,釜飯定食 かまどか(釜土火) 統一時代店,,NA,NA,
1680,two,NICE GREEn 萊點鍋,4.4,113,4.5,7,,,臺北市信義區松仁路28號,信義區,松仁路,,0,1,0,0,0,0,0,0,0,0,0,0,0,1000,xinyi_267.png,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-22:00,11:00-22:00,11:00-21:30,https://lh3.googleusercontent.com/ddjB1ARzo7dsNhsYZdmJdkEC6gPG86JxeSn3-0llQ_IK7e9GqprkF2CKOQFTI9JTztaEl9S2_hSONjKVNnErutvJfp0twf8D=s600,https://ifoodie.tw/restaurant/5be99471f5246830b5c07bbe-NICE-GREEN-%E8%90%8A%E9%BB%9E%E9%8D%8B,,NICE GREEN 萊點鍋,,NA,NA,
1681,two,曉拾光義式餐廳-市府店,4.7,259,4.7,5,,,臺北市信義區永吉路30巷158弄9號1樓,信義區,永吉路,,0,0,0,0,0,0,0,0,1,0,0,0,0,400,xinyi_268.png,"11:30-14:30, 17:30-21:30","11:30-14:30, 17:30-21:30","11:30-14:30, 17:30-21:30","11:30-14:30, 17:30-21:30","11:30-14:30, 17:30-21:30","11:30-14:30, 17:30-21:30","11:30-14:30, 17:30-21:30",https://lh3.googleusercontent.com/aGmaAC5kZhoM5MJEupQctJzEj_Wgr0sN2m9vOoP7oYjBUIMjZo44v6Mt_dO4VJMMsteuf10WmTxptBZDjDjC2J3RfljZcs9ChJYHZ9k9mkw=s600,https://ifoodie.tw/restaurant/6357842e33ebbf35a5d71aba-%E6%9B%89%E6%8B%BE%E5%85%89%E7%BE%A9%E5%BC%8F%E9%A4%90%E5%BB%B3-%E5%B8%82%E5%BA%9C%E5%BA%97,,曉拾光義式餐廳 市府店,,NA,NA,
1682,two,早安！一餅2.0（人手不足無法接受訂位、不定時店休請參考FB）,4.5,243,4.5,4,,,臺北市信義區虎林街40巷1號,信義區,虎林街,,1,1,0,0,0,0,0,0,0,0,0,0,0,100,xinyi_269.png,08:00-14:00,休息,08:00-14:00,08:00-14:00,08:00-14:00,08:00-14:00,08:00-14:00,https://lh3.googleusercontent.com/Nf4fyJX2x8HtlZCuX6kD_Dgh7gXD9VxS2u2oNE5f5AiTLW-SP2Wu5fZDdAAtfqDluezkzbYjfii5bHxp58XBksNU99fPB2vdIItXv-M5_g0I=s600,https://ifoodie.tw/restaurant/5fad0e268c906d6cd377422a-%E6%97%A9%E5%AE%89-%E4%B8%80%E9%A4%85,,早安！一餅,,NA,NA,
1683,two,MAiSEN邁泉豬排 台北101店,4.7,1164,4.7,2,,,臺北市信義區市府路45號B1之09,信義區,市府路,,0,0,1,0,0,0,0,0,0,0,0,0,0,250,xinyi_275.png,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-22:00,11:00-22:00,11:00-21:30,https://lh3.googleusercontent.com/xb9uklDLJXXqmEMV_XWO8y6_t84XvV-YrHivUYDiJsfqk14sgEqAItpWjJVQLj-8xRnMiGzCQ27AclFLxsocQSA_f3Mf470=s600,https://ifoodie.tw/restaurant/602347dfd6895d390d1d5386-MAiSEN%E9%82%81%E6%B3%89%E8%B1%AC%E6%8E%92-%E5%8F%B0%E5%8C%97-%E5%BA%97,,MAiSEN邁泉豬排 台北101店,,NA,NA,
1684,two,龐德羅莎 誠品松菸店,3.8,301,3.8,2,,,臺北市信義區菸廠路88號誠品生活松菸店B1,信義區,菸廠路,,0,0,0,0,0,0,0,0,0,0,0,0,0,250,xinyi_276.png,11:30-21:00,11:30-21:00,11:30-21:00,11:30-21:00,11:30-21:00,11:00-21:30,11:00-21:30,https://lh3.googleusercontent.com/tGOrVETTwsqPLhhnjWN5HbLh_cvxD-YQvcVpR3uhs3ntmGlW6ioj66GiGKz_YN2kwZF2AESEVngKFE_5DMG47DQZd0eGneKYhIWPwhCe6PfZ_g=s600,https://ifoodie.tw/restaurant/623dc31b7cc7fc7fbb226559-%E9%BE%90%E5%BE%B7%E7%BE%85%E8%8E%8E-%E8%AA%A0%E5%93%81%E6%9D%BE%E8%8F%B8%E5%BA%97,,龐德羅莎 誠品松菸店,,NA,NA,
1685,two,大眾伙食 港式便當店,4.9,146,4.9,2,,,臺北市信義區永吉路134號1樓,信義區,永吉路,,0,1,0,0,1,0,0,0,0,0,0,0,0,500,xinyi_277.png,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,休息,休息,https://lh3.googleusercontent.com/KSIjoP2nJvhgO-_J_xWH2xdPXqXE8_qRy2l_zZ4aHdbtKg5PLPVnlZKulBKT_3O0KDOXflCd8yD9ZHv2KKkT_f2aqZUZQt7MqvmKcr9TRV60yw=s600,https://ifoodie.tw/restaurant/636f9f51658aba17a912ce41-%E5%A4%A7%E7%9C%BE%E4%BC%99%E9%A3%9F-%E6%B8%AF%E5%BC%8F%E4%BE%BF%E7%95%B6%E5%BA%97,,大眾伙食 港式便當店,,NA,NA,
1686,two,原湯鍋燒麵,4.5,134,4.5,1,,,臺北市信義區永吉路278巷57弄2號1樓D室,信義區,永吉路,,0,1,0,0,0,0,0,0,0,0,0,0,0,110,xinyi_278.png,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,休息,11:00-21:00,https://lh3.googleusercontent.com/1PUHGOcm_74OYdISPxnDgFgTNgHsiNV7MHfHyIVX5so9cQRH3JBxQu5UBIg-zpTgdHOBpd5Ater4RvyHCKYMi7HdTFoIhcZ7hHWD40csfZE=s600,https://ifoodie.tw/restaurant/637105fd77b9e950de8da253-%E5%8E%9F%E6%B9%AF%E9%8D%8B%E7%87%92%E9%BA%B5,,原湯鍋燒麵,,NA,NA,
1687,two,UMAMI 金色三麥,4.3,1569,4.5,12,,,臺北市信義區松智路17號7F,信義區,松智路,,0,0,0,0,0,0,1,0,0,0,0,0,0,600,xinyi_279.png,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,https://lh3.googleusercontent.com/atLiOWUPlXxUh1qzmUu_1uU-aLjp80oSzBTSNzlhh-5IEGy7WgWLshVpa2MWE2XLG2kGnbXzBxL8gXJL4GImEv4HShM43Rym=s600,https://ifoodie.tw/restaurant/5cd26f0c23679c1bbc69f6e3-UMAMI-%E9%87%91%E8%89%B2%E4%B8%89%E9%BA%A5,,UMAMI 金色三麥,,NA,NA,
1688,two,築地平價日式料理,4.2,1026,4,19,,,臺北市信義區崇德街7號,信義區,崇德街,,0,0,1,0,0,0,0,0,0,0,0,0,0,200,xinyi_281.png,"12:00-14:00, 17:00-21:00","12:00-14:00, 17:00-21:00","12:00-14:00, 17:00-21:00","12:00-14:00, 17:00-21:00","12:00-14:00, 17:00-21:00","12:00-14:00, 17:00-21:00","12:00-14:00, 17:00-21:00",https://lh3.googleusercontent.com/XJhrADkmXoMt3ThYBpT3NKIcDAF9VKdhbgyqIZG0Xpy6SnmVf0qc6GLnlyT2jV7Vbe6qDPzp3jK878ZmylcwGdnvJDAPTQ=s600,https://ifoodie.tw/restaurant/55a5c6bfc03a10241de68211-%E7%AF%89%E5%9C%B0%E5%B9%B3%E5%83%B9%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86,,築地平價日式料理,,NA,NA,
1689,two,微笑地瓜球(永吉店),4.4,19,4.3,1,,,臺北市信義區永吉路30巷73之2號,信義區,永吉路,,0,0,0,0,0,0,0,0,0,0,0,0,0,350,xinyi_283.png,15:30-22:30,15:30-22:30,15:30-22:30,15:30-22:30,15:30-22:30,15:30-22:30,15:30-22:30,https://lh3.googleusercontent.com/5njLiKboxwrbaNPvElr_gg--wg6s7aYo5ufgDRNATh2N4bqF983Ph_cfHc5dURISEGeG3tpHFKGsg0_fvT4HrjVVyUE0PWm6hC4D3vOi7-nZhg=s600,https://ifoodie.tw/restaurant/63a934aa01ba3309834d70ae-%E5%BE%AE%E7%AC%91%E5%9C%B0%E7%93%9C%E7%90%83-%E6%B0%B8%E5%90%89%E5%BA%97,,微笑地瓜球 永吉店,,NA,NA,
1690,two,gubami Social,4.3,398,4.3,1,,,臺北市信義區松壽路9號6樓,信義區,松壽路,,0,0,0,0,0,0,1,0,0,0,0,0,0,500,xinyi_286.png,"12:00-15:00, 18:00-22:00","12:00-15:00, 18:00-22:00","12:00-15:00, 18:00-22:00","12:00-15:00, 18:00-22:00","12:00-15:00, 18:00-23:00","11:30-15:00, 17:30-23:00","11:30-15:00, 17:30-22:00",https://lh3.googleusercontent.com/3y4tIgAXIIQytNpb7rhlwdaL3gyWLb7gZezmQ5G4ngqS9SZd5uklZhPL36tg31PmpN5QE4sJzTKYVk10E2WN_7krdsRoRsIiI5x5QkeB_HuvEA=s600,https://ifoodie.tw/restaurant/636baacc658aba17a9125caf-gubami-Social,,gubami Social,,NA,NA,
1691,two,Who's Tea 鬍子茶 - 信義ATT店,3.9,245,3.9,6,,,臺北市信義區松壽路12號,信義區,松壽路,,0,0,0,0,0,0,0,0,0,0,0,1,0,150,xinyi_288.png,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-23:00,11:00-23:00,11:00-22:00,https://lh3.googleusercontent.com/_7L_-_9NScyQWzzcvttoKcdylpppjzuo9S8g2kpKW53B-B-mumVyuRC7ei_dCS6M7aPScQ9AlyBmLP2ex9Rtvu2jHWo9qQ=s600,https://ifoodie.tw/restaurant/5ecb2cef8c906d26105d7b36-%E9%AC%8D%E5%AD%90%E8%8C%B6WHO-S-TEA-%E4%BF%A1%E7%BE%A9ATT%E5%BA%97,,鬍子茶WHO'S TEA 信義ATT店,,NA,NA,
1692,two,極品光復素食包子,4.1,621,4.1,8,,,臺北市信義區光復南路419巷95號,信義區,光復南路,,1,1,0,0,0,0,0,0,0,0,0,0,0,50,xinyi_289.png,休息,06:00-13:00,06:00-13:00,06:00-13:00,06:00-13:00,06:00-13:00,06:00-13:00,https://lh3.googleusercontent.com/28tHxXSzzJSqOVbmc5yRAFYGbr0IWx_8AvA7UrKIlRH4an2KLjItxky-panusQZ1NIoE9TJiGaZDr4aX1wgIcvz_noE-HkO70oquRqG6IxKP=s600,https://ifoodie.tw/restaurant/589f52ff2756dd5bcea2f225-%E5%85%89%E5%BE%A9%E5%B8%82%E5%A0%B4%E7%B4%A0%E9%A3%9F%E5%8C%85%E5%AD%90%E5%BA%97,,光復市場素食包子店,,NA,NA,
1693,two,616 drinks遛一遛(信義莊敬店),4.5,20,4.7,1,,,臺北市信義區莊敬路353號,信義區,莊敬路,,0,0,0,0,0,0,0,0,0,0,0,1,0,350,xinyi_290.png,13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00,https://lh3.googleusercontent.com/LuB8YE0-3xeZPXg4djcu4k4Q2shyaok5CK8N_yFhWlV-MfIkD1_TZm_V7iJGSgdpvpdyp40tbKqsyVPG07k8CYcaEy3oLcB62LvzeKCN6jpdKQ=s600,https://ifoodie.tw/restaurant/6367a9cba3662f6ebbc856ce--drinks%E9%81%9B%E4%B8%80%E9%81%9B-%E4%BF%A1%E7%BE%A9%E8%8E%8A%E6%95%AC%E5%BA%97,,616 drinks遛一遛 信義莊敬店,,NA,NA,
1694,two,哈肯舖烘焙 - 誠品信義店,4.3,228,4.3,1,,,臺北市信義區松高路11號B2F,信義區,松高路,,0,0,0,0,0,0,0,0,0,0,1,0,0,300,xinyi_293.png,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-23:00,11:00-23:00,11:00-22:00,https://lh3.googleusercontent.com/R2aDRMGv54pM4Zad0O85BIkKmwwvOdSgsMpSegY5oVGvWvTHUwl42-pzW1rw6beVaWk-nIISRkd9SDvctThHwB0R2wpJ86CkzWfhtcTe_PI=s600,https://ifoodie.tw/restaurant/636513fa658aba17a8fc4c6d-%E5%93%88%E8%82%AF%E8%88%96%E7%83%98%E7%84%99-%E8%AA%A0%E5%93%81%E4%BF%A1%E7%BE%A9%E5%BA%97,,哈肯舖烘焙 - 誠品信義店,,NA,NA,
1695,two,波瑟沙微風南山門市-信義平價飲料|特色茶飲|推薦手搖|必喝飲料|熱門飲料|人氣飲料,4.9,131,4.9,1,,,臺北市信義區松智路17號B1,信義區,松智路,,0,0,0,0,0,0,0,0,0,0,0,1,0,150,xinyi_294.png,11:00-21:30,11:00-21:30,11:00-21:30,11:00-22:00,11:00-22:00,11:00-22:00,11:00-21:30,https://lh3.googleusercontent.com/QjyTMD-hRh97m6QLiGnYa8JnDeQxcuRX5rj9vT6cgfwQrtnkuQWmnRBMBF_ML5E1NY7oQBzhZLhsXJc_qVxvSrB8eV1VOf4fMc4GRL8s1f4R2Q=s600,https://ifoodie.tw/restaurant/63aa71ea01ba333201c9fada-%E6%B3%A2%E7%91%9F%E6%B2%99-%E5%BE%AE%E9%A2%A8%E5%8D%97%E5%B1%B1%E9%96%80%E5%B8%82,,波瑟沙 微風南山門市,,NA,NA,
1696,two,【職男の捲店】信義A11外帶店,4.9,61,4.8,1,,,臺北市信義區松壽路11號2F,信義區,松壽路,,0,0,0,0,0,0,0,0,0,0,1,0,0,600,xinyi_295.png,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-22:00,11:00-22:00,11:00-21:30,https://lh3.googleusercontent.com/xbX4pqyyfxV4KxaLlMsjDHAmVOT1XDcMFkEvRqgU6zb5PvLU7OeABeTlUV6filxMB6NL5fEFmjXGNlVRkUhVGqo_E5_cu2D8STMaktnI_Dx9Sg=s600,https://ifoodie.tw/restaurant/63636b10a3662f5e768e2442--%E8%81%B7%E7%94%B7-%E6%8D%B2%E5%BA%97-%E4%BF%A1%E7%BE%A9A-%E5%A4%96%E5%B8%B6%E5%BA%97,,【職男の捲店】信義A11外帶店,,NA,NA,
1697,two,Roll 肉桂捲專門店,4.5,128,4.5,2,,,臺北市信義區永吉路30巷157弄4號1樓,信義區,永吉路,,0,0,0,0,0,0,0,0,0,0,1,0,0,180,xinyi_296.png,休息,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,休息,https://lh3.googleusercontent.com/TR3_znaFiJeMkZtrZmD9jWRgUWf8mKWui6G3MA434hdPHl0_o4uYT8sa_8fDb1iF94hENqIB0zq6xAjoK-xvnACUPmna_VFgNIgWaN8FSTEcIA=s600,https://ifoodie.tw/restaurant/6085b106cd9957645044e972-Roll-%E8%82%89%E6%A1%82%E6%8D%B2%E5%B0%88%E9%96%80%E5%BA%97,,Roll 肉桂捲專門店,,NA,NA,
1698,two,Mister Donut 轉運門市,3.5,197,3.6,4,,,臺北市信義區忠孝東路五段6號,信義區,忠孝東路,五段,0,0,0,0,0,0,0,0,0,0,1,0,0,900,xinyi_297.png,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,https://lh3.googleusercontent.com/r9KXD2VcUaQHiFbNdSzMrrK7TQvCINnWqiMVcAeKFa7W32WTXvFvy3xjLPjrBOnVhWyKnJeYQQM9dJmhc6aUpZLq6_FOi8E3wuzoBsHeJt5M=s600,https://ifoodie.tw/restaurant/559dad2bc03a103ee86c997f-Mister-Donut%E7%94%9C%E7%94%9C%E5%9C%88%E5%B0%88%E8%B3%A3%E5%BA%97,,Mister Donut甜甜圈專賣店,,NA,NA,
1699,two,彭園台北館,4.1,3038,3.9,7,,,臺北市信義區忠孝東路五段297號5樓,信義區,忠孝東路,五段,0,1,0,0,0,0,0,0,0,0,0,0,0,140,xinyi_298.png,"11:30-14:00, 17:30-21:00","11:30-14:00, 17:30-21:00","11:30-14:00, 17:30-21:00","11:30-14:00, 17:30-21:00","11:30-14:00, 17:30-21:00","11:30-14:00, 17:30-21:00","11:30-14:00, 17:30-21:00",https://lh3.googleusercontent.com/765lxn2tHjw3bPSfCVmiFsWhLUXrAZHva9Y0IHTipSiiNradujV_GrUb8I96p8-ouSUrwS-_ltr0d4DrEm01z0X479wMqRdP7NZ2nGDXmCfMww=s600,https://ifoodie.tw/restaurant/56d87ca02756dd2ab04a2242-%E5%BD%AD%E5%9C%92%E6%9C%83%E9%A4%A8,,彭園會館,,NA,NA,
1700,two,蟬吃茶,4.3,379,4.4,4,,,臺北市信義區吳興街30號,信義區,吳興街,,0,0,0,0,0,0,0,0,0,0,0,1,0,60,xinyi_301.png,09:30-21:00,09:30-21:00,09:30-21:00,09:30-21:00,09:30-21:00,09:30-21:00,09:30-21:00,https://lh3.googleusercontent.com/okAemfdMPJAQdnsjGC-sSbQ7F33UaTlQR6uIHuPzRcNJWpMHGXh7vzWuDjmLdHitF2ASRrD6EQvg7kmKd8buoLa1WKMcSWI-=s600,https://ifoodie.tw/restaurant/559d9511c03a103ee86c8cc4-%E8%9F%AC%E5%90%83%E8%8C%B6,,蟬吃茶,,NA,NA,
1701,two,依鼎越式美食 y dinh,4.7,2058,4.7,2,,,臺北市信義區吳興街140號,信義區,吳興街,,0,0,0,0,0,1,0,0,0,0,0,0,0,200,xinyi_302.png,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,https://lh3.googleusercontent.com/r4g-6Ne6uRknt-Nxn_5yqVViAR1voVqKX3QBz7tfTBPVP8rC0uXEwpka2SFndU1-wV1wSmB4kebyt_OHztnlti4Hi9L6YSx-atTcG3u_vkA=s600,https://ifoodie.tw/restaurant/62a88c9b7cc7fc46ca436b4b-%E4%BE%9D%E9%BC%8E%E8%B6%8A%E5%BC%8F%E7%BE%8E%E9%A3%9F-y-dinh-am-thu,,依鼎越式美食 y dinh am thuc viet nam,,NA,NA,
1702,two,春寅食堂,4.3,581,4.4,8,,,臺北市信義區虎林街132巷84號,信義區,虎林街,,0,0,1,0,0,0,0,0,0,0,0,0,0,200,xinyi_303.png,"11:30-14:00, 17:00-21:00","11:30-14:00, 17:00-21:00","11:30-14:00, 17:00-21:00","11:30-14:00, 17:00-21:00","11:30-14:00, 17:00-21:00","11:30-14:00, 17:00-21:00","11:30-14:00, 17:00-21:00",https://lh3.googleusercontent.com/UaPGmWqamG4gc_sAJgzVBWRLPUxFnVFoMUH_WwgrcSsKR--q3TwgjshZxAT4NnPi327SM5-NZigPKoSPBaPOl7N-2u5OyPI=s600,https://ifoodie.tw/restaurant/5f15a4ef2261396caffad7f3-%E6%98%A5%E5%AF%85%E9%A3%9F%E5%A0%82,,春寅食堂,,NA,NA,
